날짜,월,채널,결제금액_KRW,결제금액_USD,상품수
2025-10-09,2025-10,국내자사몰,63750.0,,1
2025-10-09,2025-10,국내자사몰,57500.0,,1
2025-10-09,2025-10,국내자사몰,110160.0,,1
2025-10-09,2025-10,국내자사몰,57500.0,,1
2025-10-09,2025-10,국내자사몰,145350.0,,1
2025-10-09,2025-10,국내자사몰,129600.0,,1
2025-10-09,2025-10,국내자사몰,110373.0,,1
2025-10-09,2025-10,국내자사몰,129600.0,,1
2025-10-09,2025-10,국내자사몰,78200.0,,1
2025-10-09,2025-10,국내자사몰,110160.0,,1
2025-10-09,2025-10,국내자사몰,110160.0,,1
2025-10-09,2025-10,국내자사몰,161109.0,,2
2025-10-09,2025-10,국내자사몰,105486.0,,2
2025-10-09,2025-10,국내자사몰,55845.0,,1
2025-10-09,2025-10,국내자사몰,29775.0,,1
2025-10-09,2025-10,해외자사몰,324655.0,223.9,2
2025-10-09,2025-10,해외자사몰,337705.0,232.9,2
2025-10-09,2025-10,해외자사몰,212570.0,146.6,1
2025-10-09,2025-10,해외자사몰,135662.0,93.56,1
2025-10-09,2025-10,해외자사몰,375840.0,259.2,2
2025-10-09,2025-10,해외자사몰,203754.00000000003,140.52,1
2025-10-09,2025-10,해외자사몰,235770.0,162.6,1
2025-10-09,2025-10,해외자사몰,235770.0,162.6,1
2025-10-09,2025-10,해외자사몰,346666.0,239.08,3
2025-10-09,2025-10,해외자사몰,203754.00000000003,140.52,1
2025-10-09,2025-10,해외자사몰,203754.00000000003,140.52,1
2025-10-09,2025-10,해외자사몰,533745.0,368.1,4
2025-10-09,2025-10,해외자사몰,202521.5,139.67,1
2025-10-09,2025-10,해외자사몰,182700.0,126.0,1
2025-10-10,2025-10,국내자사몰,119213.0,,2
2025-10-10,2025-10,국내자사몰,55845.0,,1
2025-10-10,2025-10,국내자사몰,116640.0,,1
2025-10-10,2025-10,국내자사몰,119250.0,,1
2025-10-10,2025-10,국내자사몰,184238.0,,3
2025-10-10,2025-10,국내자사몰,116640.0,,1
2025-10-10,2025-10,국내자사몰,55845.0,,1
2025-10-10,2025-10,국내자사몰,129850.0,,1
2025-10-10,2025-10,국내자사몰,126225.0,,2
2025-10-10,2025-10,국내자사몰,116640.0,,1
2025-10-10,2025-10,국내자사몰,129600.0,,1
2025-10-10,2025-10,국내자사몰,110373.0,,1
2025-10-10,2025-10,국내자사몰,116640.0,,1
2025-10-10,2025-10,국내자사몰,227970.0,,3
2025-10-10,2025-10,국내자사몰,129600.0,,1
2025-10-10,2025-10,국내자사몰,317590.0,,5
2025-10-10,2025-10,국내자사몰,66470.0,,1
2025-10-10,2025-10,국내자사몰,110160.0,,1
2025-10-10,2025-10,국내자사몰,107865.0,,2
2025-10-10,2025-10,국내자사몰,68850.0,,1
2025-10-10,2025-10,국내자사몰,129600.0,,1
2025-10-10,2025-10,국내자사몰,129600.0,,1
2025-10-10,2025-10,국내자사몰,110160.0,,1
2025-10-10,2025-10,국내자사몰,242888.0,,3
2025-10-10,2025-10,국내자사몰,116640.0,,1
2025-10-10,2025-10,국내자사몰,48875.0,,1
2025-10-10,2025-10,국내자사몰,52743.0,,1
2025-10-10,2025-10,국내자사몰,129600.0,,1
2025-10-10,2025-10,국내자사몰,48875.0,,1
2025-10-10,2025-10,국내자사몰,184961.0,,3
2025-10-10,2025-10,국내자사몰,50940.0,,1
2025-10-10,2025-10,국내자사몰,110160.0,,1
2025-10-10,2025-10,국내자사몰,110160.0,,1
2025-10-10,2025-10,국내자사몰,116640.0,,1
2025-10-10,2025-10,국내자사몰,225701.0,,4
2025-10-10,2025-10,국내자사몰,129600.0,,1
2025-10-10,2025-10,해외자사몰,314432.5,216.85,2
2025-10-10,2025-10,해외자사몰,174362.5,120.25,1
2025-10-10,2025-10,해외자사몰,329077.5,226.95,4
2025-10-10,2025-10,해외자사몰,352640.0,243.2,2
2025-10-10,2025-10,해외자사몰,212570.0,146.6,1
2025-10-10,2025-10,해외자사몰,168838.0,116.44,1
2025-10-10,2025-10,해외자사몰,212570.0,146.6,1
2025-10-10,2025-10,해외자사몰,203754.00000000003,140.52,1
2025-10-10,2025-10,해외자사몰,601315.0,414.7,4
2025-10-10,2025-10,해외자사몰,212570.0,146.6,1
2025-10-10,2025-10,해외자사몰,212570.0,146.6,1
2025-10-10,2025-10,해외자사몰,212570.0,146.6,1
2025-10-10,2025-10,해외자사몰,313794.5,216.41,3
2025-10-10,2025-10,해외자사몰,182700.0,126.0,1
2025-10-10,2025-10,해외자사몰,212570.0,146.6,1
2025-10-10,2025-10,해외자사몰,212570.0,146.6,1
2025-10-10,2025-10,해외자사몰,333775.5,230.19,2
2025-10-10,2025-10,해외자사몰,212570.0,146.6,1
2025-10-10,2025-10,해외자사몰,182700.0,126.0,1
2025-10-10,2025-10,해외자사몰,212570.0,146.6,1
2025-10-10,2025-10,해외자사몰,296670.0,204.6,2
2025-10-11,2025-10,국내자사몰,129600.0,,1
2025-10-11,2025-10,국내자사몰,47685.0,,1
2025-10-11,2025-10,국내자사몰,110373.0,,1
2025-10-11,2025-10,국내자사몰,52743.0,,1
2025-10-11,2025-10,국내자사몰,52743.0,,1
2025-10-11,2025-10,국내자사몰,116640.0,,1
2025-10-11,2025-10,국내자사몰,62148.0,,1
2025-10-11,2025-10,국내자사몰,116640.0,,1
2025-10-11,2025-10,국내자사몰,116865.0,,1
2025-10-11,2025-10,국내자사몰,129850.0,,1
2025-10-11,2025-10,국내자사몰,53946.0,,1
2025-10-11,2025-10,국내자사몰,110160.0,,1
2025-10-11,2025-10,국내자사몰,116640.0,,1
2025-10-11,2025-10,국내자사몰,123568.0,,1
2025-10-11,2025-10,국내자사몰,116640.0,,1
2025-10-11,2025-10,국내자사몰,116640.0,,1
2025-10-11,2025-10,국내자사몰,160250.0,,2
2025-10-11,2025-10,국내자사몰,51750.0,,1
2025-10-11,2025-10,국내자사몰,129600.0,,1
2025-10-11,2025-10,국내자사몰,109820.0,,1
2025-10-11,2025-10,국내자사몰,74290.0,,1
2025-10-11,2025-10,국내자사몰,56100.0,,1
2025-10-11,2025-10,국내자사몰,116640.0,,1
2025-10-11,2025-10,국내자사몰,47685.0,,1
2025-10-11,2025-10,국내자사몰,129600.0,,1
2025-10-11,2025-10,국내자사몰,129600.0,,1
2025-10-11,2025-10,국내자사몰,110160.0,,1
2025-10-11,2025-10,국내자사몰,129200.0,,1
2025-10-11,2025-10,국내자사몰,145350.0,,1
2025-10-11,2025-10,국내자사몰,116640.0,,1
2025-10-11,2025-10,해외자사몰,278197.0,191.86,3
2025-10-11,2025-10,해외자사몰,203754.00000000003,140.52,1
2025-10-11,2025-10,해외자사몰,212570.0,146.6,1
2025-10-11,2025-10,해외자사몰,501627.5,345.95,3
2025-10-11,2025-10,해외자사몰,352640.0,243.2,2
2025-10-11,2025-10,해외자사몰,400635.0,276.3,4
2025-10-11,2025-10,해외자사몰,212570.0,146.6,1
2025-10-11,2025-10,해외자사몰,306631.5,211.47,2
2025-10-11,2025-10,해외자사몰,212570.0,146.6,1
2025-10-12,2025-10,국내자사몰,129850.0,,1
2025-10-12,2025-10,국내자사몰,82620.0,,1
2025-10-12,2025-10,국내자사몰,110160.0,,1
2025-10-12,2025-10,국내자사몰,110373.0,,1
2025-10-12,2025-10,국내자사몰,68850.0,,1
2025-10-12,2025-10,국내자사몰,119340.0,,6
2025-10-12,2025-10,국내자사몰,70380.0,,1
2025-10-12,2025-10,국내자사몰,66470.0,,1
2025-10-12,2025-10,국내자사몰,325466.0,,4
2025-10-12,2025-10,국내자사몰,66470.0,,1
2025-10-12,2025-10,국내자사몰,110160.0,,1
2025-10-12,2025-10,국내자사몰,50490.0,,1
2025-10-12,2025-10,국내자사몰,237150.0,,2
2025-10-12,2025-10,국내자사몰,88350.0,,1
2025-10-12,2025-10,국내자사몰,74205.0,,1
2025-10-12,2025-10,국내자사몰,55845.0,,1
2025-10-12,2025-10,국내자사몰,110160.0,,1
2025-10-12,2025-10,국내자사몰,137275.0,,1
2025-10-12,2025-10,국내자사몰,101150.0,,1
2025-10-12,2025-10,국내자사몰,110160.0,,1
2025-10-12,2025-10,국내자사몰,116640.0,,1
2025-10-12,2025-10,국내자사몰,110160.0,,1
2025-10-12,2025-10,국내자사몰,116640.0,,1
2025-10-12,2025-10,국내자사몰,129600.0,,1
2025-10-12,2025-10,국내자사몰,50490.0,,1
2025-10-12,2025-10,국내자사몰,145000.0,,2
2025-10-12,2025-10,국내자사몰,116280.0,,1
2025-10-12,2025-10,국내자사몰,56100.0,,1
2025-10-12,2025-10,국내자사몰,55053.0,,2
2025-10-12,2025-10,국내자사몰,129600.0,,1
2025-10-12,2025-10,국내자사몰,116640.0,,1
2025-10-12,2025-10,국내자사몰,68850.0,,1
2025-10-12,2025-10,국내자사몰,122825.0,,1
2025-10-12,2025-10,국내자사몰,111420.0,,2
2025-10-12,2025-10,국내자사몰,135218.0,,2
2025-10-12,2025-10,국내자사몰,131400.0,,2
2025-10-12,2025-10,국내자사몰,109820.0,,1
2025-10-12,2025-10,국내자사몰,52743.0,,1
2025-10-12,2025-10,국내자사몰,116640.0,,1
2025-10-12,2025-10,국내자사몰,47685.0,,1
2025-10-12,2025-10,국내자사몰,162903.0,,2
2025-10-12,2025-10,국내자사몰,116640.0,,1
2025-10-12,2025-10,국내자사몰,220320.0,,2
2025-10-12,2025-10,국내자사몰,82935.0,,1
2025-10-12,2025-10,국내자사몰,116280.0,,1
2025-10-12,2025-10,국내자사몰,62050.0,,1
2025-10-12,2025-10,해외자사몰,212570.0,146.6,1
2025-10-12,2025-10,해외자사몰,212570.0,146.6,1
2025-10-12,2025-10,해외자사몰,212570.0,146.6,1
2025-10-12,2025-10,해외자사몰,352640.0,243.2,2
2025-10-12,2025-10,해외자사몰,202521.5,139.67,1
2025-10-12,2025-10,해외자사몰,203754.00000000003,140.52,1
2025-10-12,2025-10,해외자사몰,167460.5,115.49,1
2025-10-12,2025-10,해외자사몰,203754.00000000003,140.52,1
2025-10-12,2025-10,해외자사몰,212570.0,146.6,1
2025-10-12,2025-10,해외자사몰,211265.0,145.7,1
2025-10-13,2025-10,국내자사몰,70380.0,,1
2025-10-13,2025-10,국내자사몰,70380.0,,1
2025-10-13,2025-10,국내자사몰,55845.0,,1
2025-10-13,2025-10,국내자사몰,129600.0,,1
2025-10-13,2025-10,국내자사몰,84150.0,,1
2025-10-13,2025-10,국내자사몰,110160.0,,1
2025-10-13,2025-10,국내자사몰,116640.0,,1
2025-10-13,2025-10,국내자사몰,66470.0,,1
2025-10-13,2025-10,국내자사몰,78200.0,,1
2025-10-13,2025-10,국내자사몰,101360.0,,1
2025-10-13,2025-10,국내자사몰,47685.0,,1
2025-10-13,2025-10,국내자사몰,116640.0,,1
2025-10-13,2025-10,국내자사몰,110160.0,,1
2025-10-13,2025-10,국내자사몰,110160.0,,1
2025-10-13,2025-10,국내자사몰,116640.0,,1
2025-10-13,2025-10,국내자사몰,129600.0,,1
2025-10-13,2025-10,국내자사몰,137275.0,,1
2025-10-13,2025-10,국내자사몰,129600.0,,1
2025-10-13,2025-10,국내자사몰,84150.0,,1
2025-10-13,2025-10,국내자사몰,129600.0,,1
2025-10-13,2025-10,국내자사몰,129600.0,,1
2025-10-13,2025-10,국내자사몰,103188.0,,2
2025-10-13,2025-10,국내자사몰,55845.0,,1
2025-10-13,2025-10,국내자사몰,116640.0,,1
2025-10-13,2025-10,국내자사몰,91800.0,,1
2025-10-13,2025-10,국내자사몰,62050.0,,1
2025-10-13,2025-10,국내자사몰,107100.0,,1
2025-10-13,2025-10,국내자사몰,146668.0,,2
2025-10-13,2025-10,국내자사몰,100376.0,,1
2025-10-13,2025-10,국내자사몰,145350.0,,1
2025-10-13,2025-10,국내자사몰,110373.0,,1
2025-10-13,2025-10,국내자사몰,67606.0,,1
2025-10-13,2025-10,국내자사몰,110160.0,,1
2025-10-13,2025-10,국내자사몰,116640.0,,1
2025-10-13,2025-10,국내자사몰,78030.0,,1
2025-10-13,2025-10,국내자사몰,116640.0,,1
2025-10-13,2025-10,국내자사몰,47685.0,,1
2025-10-13,2025-10,국내자사몰,116865.0,,1
2025-10-13,2025-10,국내자사몰,56470.0,,1
2025-10-13,2025-10,국내자사몰,166175.0,,2
2025-10-13,2025-10,국내자사몰,189295.0,,2
2025-10-13,2025-10,국내자사몰,52743.0,,1
2025-10-13,2025-10,국내자사몰,52743.0,,1
2025-10-13,2025-10,국내자사몰,116640.0,,1
2025-10-13,2025-10,국내자사몰,110160.0,,1
2025-10-13,2025-10,해외자사몰,393486.5,271.37,3
2025-10-13,2025-10,해외자사몰,212570.0,146.6,1
2025-10-13,2025-10,해외자사몰,203754.00000000003,140.52,1
2025-10-13,2025-10,해외자사몰,525741.0,362.58,4
2025-10-13,2025-10,해외자사몰,212570.0,146.6,1
2025-10-13,2025-10,해외자사몰,212570.0,146.6,1
2025-10-13,2025-10,해외자사몰,235770.0,162.6,1
2025-10-13,2025-10,해외자사몰,322770.0,222.6,2
2025-10-13,2025-10,해외자사몰,304297.0,209.86,2
2025-10-13,2025-10,해외자사몰,357425.0,246.5,3
2025-10-13,2025-10,해외자사몰,212570.0,146.6,1
2025-10-13,2025-10,해외자사몰,235770.0,162.6,1
2025-10-13,2025-10,해외자사몰,212570.0,146.6,1
2025-10-13,2025-10,해외자사몰,212570.0,146.6,1
2025-10-13,2025-10,해외자사몰,212570.0,146.6,1
2025-10-13,2025-10,해외자사몰,212570.0,146.6,1
2025-10-13,2025-10,해외자사몰,212570.0,146.6,1
2025-10-14,2025-10,국내자사몰,175185.0,,2
2025-10-14,2025-10,국내자사몰,190018.0,,2
2025-10-14,2025-10,국내자사몰,110160.0,,1
2025-10-14,2025-10,국내자사몰,58948.0,,1
2025-10-14,2025-10,국내자사몰,110160.0,,1
2025-10-14,2025-10,국내자사몰,53295.0,,1
2025-10-14,2025-10,국내자사몰,79475.0,,1
2025-10-14,2025-10,국내자사몰,62130.0,,1
2025-10-14,2025-10,국내자사몰,84595.0,,1
2025-10-14,2025-10,국내자사몰,66470.0,,1
2025-10-14,2025-10,국내자사몰,116640.0,,1
2025-10-14,2025-10,국내자사몰,133014.0,,1
2025-10-14,2025-10,국내자사몰,119213.0,,2
2025-10-14,2025-10,국내자사몰,145350.0,,1
2025-10-14,2025-10,국내자사몰,110160.0,,1
2025-10-14,2025-10,국내자사몰,66470.0,,1
2025-10-14,2025-10,국내자사몰,110160.0,,1
2025-10-14,2025-10,국내자사몰,70380.0,,1
2025-10-14,2025-10,국내자사몰,110160.0,,1
2025-10-14,2025-10,국내자사몰,41700.0,,1
2025-10-14,2025-10,국내자사몰,57500.0,,1
2025-10-14,2025-10,국내자사몰,140250.0,,2
2025-10-14,2025-10,국내자사몰,116640.0,,1
2025-10-14,2025-10,국내자사몰,59940.0,,1
2025-10-14,2025-10,국내자사몰,52743.0,,1
2025-10-14,2025-10,국내자사몰,116640.0,,1
2025-10-14,2025-10,국내자사몰,144500.0,,1
2025-10-14,2025-10,국내자사몰,110160.0,,1
2025-10-14,2025-10,국내자사몰,116640.0,,1
2025-10-14,2025-10,국내자사몰,83505.0,,2
2025-10-14,2025-10,국내자사몰,62050.0,,1
2025-10-14,2025-10,국내자사몰,144500.0,,1
2025-10-14,2025-10,국내자사몰,110160.0,,1
2025-10-14,2025-10,국내자사몰,122825.0,,1
2025-10-14,2025-10,국내자사몰,130050.0,,1
2025-10-14,2025-10,국내자사몰,101150.0,,1
2025-10-14,2025-10,국내자사몰,57500.0,,1
2025-10-14,2025-10,국내자사몰,70380.0,,1
2025-10-14,2025-10,국내자사몰,129600.0,,1
2025-10-14,2025-10,해외자사몰,211265.0,145.7,1
2025-10-14,2025-10,해외자사몰,308908.0,213.04,2
2025-10-14,2025-10,해외자사몰,230985.00000000003,159.3,1
2025-10-14,2025-10,해외자사몰,308197.5,212.55,3
2025-10-14,2025-10,해외자사몰,174362.5,120.25,1
2025-10-14,2025-10,해외자사몰,203754.00000000003,140.52,1
2025-10-15,2025-10,국내자사몰,52743.0,,1
2025-10-15,2025-10,국내자사몰,116640.0,,1
2025-10-15,2025-10,국내자사몰,133238.0,,2
2025-10-15,2025-10,국내자사몰,51750.0,,1
2025-10-15,2025-10,국내자사몰,55845.0,,1
2025-10-15,2025-10,국내자사몰,234270.0,,2
2025-10-15,2025-10,국내자사몰,58948.0,,1
2025-10-15,2025-10,국내자사몰,132940.0,,2
2025-10-15,2025-10,국내자사몰,130050.0,,2
2025-10-15,2025-10,국내자사몰,48875.0,,1
2025-10-15,2025-10,국내자사몰,259200.0,,2
2025-10-15,2025-10,국내자사몰,59940.0,,1
2025-10-15,2025-10,국내자사몰,97548.0,,1
2025-10-15,2025-10,국내자사몰,110160.0,,1
2025-10-15,2025-10,국내자사몰,209950.0,,2
2025-10-15,2025-10,국내자사몰,78200.0,,1
2025-10-15,2025-10,국내자사몰,129600.0,,1
2025-10-15,2025-10,국내자사몰,134385.0,,2
2025-10-15,2025-10,국내자사몰,116865.0,,1
2025-10-15,2025-10,국내자사몰,116640.0,,1
2025-10-15,2025-10,국내자사몰,70380.0,,1
2025-10-15,2025-10,국내자사몰,91800.0,,1
2025-10-15,2025-10,국내자사몰,110160.0,,1
2025-10-15,2025-10,국내자사몰,52743.0,,1
2025-10-15,2025-10,국내자사몰,76500.0,,1
2025-10-15,2025-10,국내자사몰,110160.0,,1
2025-10-15,2025-10,국내자사몰,44977.0,,1
2025-10-15,2025-10,국내자사몰,122740.0,,1
2025-10-15,2025-10,국내자사몰,52743.0,,1
2025-10-15,2025-10,국내자사몰,122740.0,,1
2025-10-15,2025-10,국내자사몰,129200.0,,1
2025-10-15,2025-10,국내자사몰,66470.0,,1
2025-10-15,2025-10,국내자사몰,116640.0,,1
2025-10-15,2025-10,국내자사몰,463650.0,,4
2025-10-15,2025-10,국내자사몰,116640.0,,1
2025-10-15,2025-10,국내자사몰,47685.0,,1
2025-10-15,2025-10,국내자사몰,66470.0,,1
2025-10-15,2025-10,국내자사몰,51750.0,,1
2025-10-15,2025-10,국내자사몰,66470.0,,1
2025-10-15,2025-10,국내자사몰,55845.0,,1
2025-10-15,2025-10,국내자사몰,137275.0,,1
2025-10-15,2025-10,국내자사몰,271575.0,,3
2025-10-15,2025-10,국내자사몰,191650.0,,2
2025-10-15,2025-10,국내자사몰,182070.0,,3
2025-10-15,2025-10,국내자사몰,128640.0,,1
2025-10-15,2025-10,국내자사몰,51750.0,,1
2025-10-15,2025-10,국내자사몰,70380.0,,1
2025-10-15,2025-10,국내자사몰,78200.0,,1
2025-10-15,2025-10,해외자사몰,168838.0,116.44,1
2025-10-15,2025-10,해외자사몰,352640.0,243.2,2
2025-10-15,2025-10,해외자사몰,281590.0,194.2,2
2025-10-15,2025-10,해외자사몰,212570.0,146.6,1
2025-10-15,2025-10,해외자사몰,212570.0,146.6,1
2025-10-15,2025-10,해외자사몰,203754.00000000003,140.52,1
2025-10-15,2025-10,해외자사몰,333775.5,230.19,2
2025-10-15,2025-10,해외자사몰,140882.0,97.16,1
2025-10-15,2025-10,해외자사몰,212570.0,146.6,1
2025-10-15,2025-10,해외자사몰,212570.0,146.6,1
2025-10-15,2025-10,해외자사몰,174362.5,120.25,1
2025-10-15,2025-10,해외자사몰,203754.00000000003,140.52,1
2025-10-15,2025-10,해외자사몰,203754.00000000003,140.52,1
2025-10-15,2025-10,해외자사몰,211265.0,145.7,1
2025-10-15,2025-10,해외자사몰,212570.0,146.6,1
2025-10-15,2025-10,해외자사몰,212570.0,146.6,1
2025-10-15,2025-10,해외자사몰,202521.5,139.67,1
2025-10-15,2025-10,해외자사몰,211265.0,145.7,1
2025-10-15,2025-10,해외자사몰,333775.5,230.19,2
2025-10-15,2025-10,해외자사몰,203754.00000000003,140.52,1
2025-10-16,2025-10,국내자사몰,22890.0,,1
2025-10-16,2025-10,국내자사몰,93500.0,,1
2025-10-16,2025-10,국내자사몰,42231.0,,2
2025-10-16,2025-10,국내자사몰,110160.0,,1
2025-10-16,2025-10,국내자사몰,55845.0,,1
2025-10-16,2025-10,국내자사몰,58948.0,,1
2025-10-16,2025-10,국내자사몰,139408.0,,2
2025-10-16,2025-10,국내자사몰,114240.0,,1
2025-10-16,2025-10,국내자사몰,65025.0,,1
2025-10-16,2025-10,국내자사몰,116640.0,,1
2025-10-16,2025-10,국내자사몰,137275.0,,1
2025-10-16,2025-10,국내자사몰,116640.0,,1
2025-10-16,2025-10,국내자사몰,122740.0,,1
2025-10-16,2025-10,국내자사몰,206550.0,,2
2025-10-16,2025-10,국내자사몰,129600.0,,1
2025-10-16,2025-10,국내자사몰,137275.0,,1
2025-10-16,2025-10,국내자사몰,62050.0,,1
2025-10-16,2025-10,국내자사몰,82620.0,,1
2025-10-16,2025-10,국내자사몰,66470.0,,1
2025-10-16,2025-10,국내자사몰,116640.0,,1
2025-10-16,2025-10,국내자사몰,137275.0,,1
2025-10-16,2025-10,국내자사몰,134640.0,,2
2025-10-16,2025-10,국내자사몰,58948.0,,1
2025-10-16,2025-10,국내자사몰,55845.0,,1
2025-10-16,2025-10,국내자사몰,62050.0,,1
2025-10-16,2025-10,국내자사몰,66470.0,,1
2025-10-16,2025-10,국내자사몰,55000.0,,1
2025-10-16,2025-10,국내자사몰,145350.0,,1
2025-10-16,2025-10,국내자사몰,70380.0,,1
2025-10-16,2025-10,국내자사몰,55845.0,,1
2025-10-16,2025-10,국내자사몰,55845.0,,1
2025-10-16,2025-10,해외자사몰,212570.0,146.6,1
2025-10-16,2025-10,해외자사몰,212570.0,146.6,1
2025-10-16,2025-10,해외자사몰,212570.0,146.6,1
2025-10-16,2025-10,해외자사몰,212570.0,146.6,1
2025-10-16,2025-10,해외자사몰,212570.0,146.6,1
2025-10-16,2025-10,해외자사몰,225794.0,155.72,1
2025-10-16,2025-10,해외자사몰,212570.0,146.6,1
2025-10-16,2025-10,해외자사몰,203754.00000000003,140.52,1
2025-10-16,2025-10,해외자사몰,212570.0,146.6,1
2025-10-16,2025-10,해외자사몰,203754.00000000003,140.52,1
2025-10-16,2025-10,해외자사몰,212570.0,146.6,1
2025-10-16,2025-10,해외자사몰,212570.0,146.6,1
2025-10-16,2025-10,해외자사몰,326685.0,225.3,2
2025-10-16,2025-10,해외자사몰,212570.0,146.6,1
2025-10-16,2025-10,해외자사몰,212570.0,146.6,1
2025-10-16,2025-10,해외자사몰,203754.00000000003,140.52,1
2025-10-16,2025-10,해외자사몰,320812.5,221.25,2
2025-10-16,2025-10,해외자사몰,212570.0,146.6,1
2025-10-16,2025-10,해외자사몰,281590.0,194.2,2
2025-10-16,2025-10,해외자사몰,212570.0,146.6,1
2025-10-16,2025-10,해외자사몰,225794.0,155.72,1
2025-10-16,2025-10,해외자사몰,203754.00000000003,140.52,1
2025-10-16,2025-10,해외자사몰,212570.0,146.6,1
2025-10-16,2025-10,해외자사몰,212570.0,146.6,1
2025-10-16,2025-10,해외자사몰,212570.0,146.6,1
2025-10-17,2025-10,국내자사몰,68850.0,,1
2025-10-17,2025-10,국내자사몰,22890.0,,1
2025-10-17,2025-10,국내자사몰,129600.0,,1
2025-10-17,2025-10,국내자사몰,47685.0,,1
2025-10-17,2025-10,국내자사몰,70380.0,,1
2025-10-17,2025-10,국내자사몰,116640.0,,1
2025-10-17,2025-10,국내자사몰,52743.0,,1
2025-10-17,2025-10,국내자사몰,107100.0,,1
2025-10-17,2025-10,국내자사몰,129600.0,,1
2025-10-17,2025-10,국내자사몰,129600.0,,1
2025-10-17,2025-10,국내자사몰,21896.0,,1
2025-10-17,2025-10,국내자사몰,116280.0,,1
2025-10-17,2025-10,국내자사몰,53946.0,,1
2025-10-17,2025-10,국내자사몰,68850.0,,1
2025-10-17,2025-10,국내자사몰,105843.0,,1
2025-10-17,2025-10,국내자사몰,261630.0,,2
2025-10-17,2025-10,국내자사몰,48875.0,,1
2025-10-17,2025-10,국내자사몰,110160.0,,1
2025-10-17,2025-10,국내자사몰,50949.0,,1
2025-10-17,2025-10,국내자사몰,57500.0,,1
2025-10-17,2025-10,국내자사몰,116280.0,,1
2025-10-17,2025-10,국내자사몰,138975.0,,2
2025-10-17,2025-10,국내자사몰,94680.0,,2
2025-10-17,2025-10,국내자사몰,145350.0,,1
2025-10-17,2025-10,국내자사몰,126225.0,,2
2025-10-17,2025-10,국내자사몰,47685.0,,1
2025-10-17,2025-10,국내자사몰,116280.0,,1
2025-10-17,2025-10,국내자사몰,76500.0,,1
2025-10-17,2025-10,국내자사몰,128286.0,,1
2025-10-17,2025-10,국내자사몰,129600.0,,1
2025-10-17,2025-10,국내자사몰,116640.0,,1
2025-10-17,2025-10,국내자사몰,119213.0,,2
2025-10-17,2025-10,국내자사몰,129600.0,,1
2025-10-17,2025-10,국내자사몰,161500.0,,1
2025-10-17,2025-10,국내자사몰,116640.0,,1
2025-10-17,2025-10,국내자사몰,137275.0,,1
2025-10-17,2025-10,국내자사몰,136000.0,,4
2025-10-17,2025-10,국내자사몰,127755.0,,4
2025-10-17,2025-10,국내자사몰,57500.0,,1
2025-10-17,2025-10,해외자사몰,175377.5,120.95,1
2025-10-17,2025-10,해외자사몰,212570.0,146.6,1
2025-10-17,2025-10,해외자사몰,212570.0,146.6,1
2025-10-17,2025-10,해외자사몰,212570.0,146.6,1
2025-10-17,2025-10,해외자사몰,203754.00000000003,140.52,1
2025-10-17,2025-10,해외자사몰,302035.0,208.3,2
2025-10-17,2025-10,해외자사몰,212570.0,146.6,1
2025-10-17,2025-10,해외자사몰,212570.0,146.6,1
2025-10-17,2025-10,해외자사몰,302093.0,208.34,3
2025-10-17,2025-10,해외자사몰,212570.0,146.6,1
2025-10-17,2025-10,해외자사몰,212570.0,146.6,1
2025-10-17,2025-10,해외자사몰,212570.0,146.6,1
2025-10-17,2025-10,해외자사몰,203754.00000000003,140.52,1
2025-10-17,2025-10,해외자사몰,212570.0,146.6,1
2025-10-17,2025-10,해외자사몰,212570.0,146.6,1
2025-10-17,2025-10,해외자사몰,203754.00000000003,140.52,1
2025-10-17,2025-10,해외자사몰,174362.5,120.25,1
2025-10-17,2025-10,해외자사몰,203754.00000000003,140.52,1
2025-10-17,2025-10,해외자사몰,212570.0,146.6,1
2025-10-17,2025-10,해외자사몰,212570.0,146.6,1
2025-10-17,2025-10,해외자사몰,202521.5,139.67,1
2025-10-17,2025-10,해외자사몰,212570.0,146.6,1
2025-10-17,2025-10,해외자사몰,472903.0,326.14,3
2025-10-17,2025-10,해외자사몰,203754.00000000003,140.52,1
2025-10-17,2025-10,해외자사몰,212570.0,146.6,1
2025-10-17,2025-10,해외자사몰,203754.00000000003,140.52,1
2025-10-17,2025-10,해외자사몰,298642.0,205.96,2
2025-10-18,2025-10,국내자사몰,172485.0,,2
2025-10-18,2025-10,국내자사몰,57375.0,,1
2025-10-18,2025-10,국내자사몰,51750.0,,1
2025-10-18,2025-10,국내자사몰,66470.0,,1
2025-10-18,2025-10,국내자사몰,128610.0,,2
2025-10-18,2025-10,국내자사몰,116640.0,,1
2025-10-18,2025-10,국내자사몰,87210.0,,1
2025-10-18,2025-10,국내자사몰,84150.0,,1
2025-10-18,2025-10,국내자사몰,22710.0,,1
2025-10-18,2025-10,국내자사몰,39188.0,,1
2025-10-18,2025-10,국내자사몰,47685.0,,1
2025-10-18,2025-10,국내자사몰,66470.0,,1
2025-10-18,2025-10,국내자사몰,62050.0,,1
2025-10-18,2025-10,국내자사몰,41214.0,,1
2025-10-18,2025-10,국내자사몰,129850.0,,1
2025-10-18,2025-10,국내자사몰,52743.0,,1
2025-10-18,2025-10,국내자사몰,93500.0,,1
2025-10-18,2025-10,국내자사몰,62050.0,,1
2025-10-18,2025-10,국내자사몰,129600.0,,1
2025-10-18,2025-10,국내자사몰,110160.0,,1
